,uid,sentence,sentenceId,parse
4,9,And it was because of an old Norberg inheritance that I got to understand them all so well .,53,"(S1
  (S
    (CC And)
    (NP (PRP it))
    (VP
      (VBD was)
      (PP
        (IN because)
        (IN of)
        (NP (DT an) (JJ old) (NNP Norberg) (NN inheritance)))
      (SBAR
        (IN that)
        (S
          (NP (PRP I))
          (VP
            (VBD got)
            (S (VP (TO to) (VP (VB understand) (NP (PRP them)))))
            (ADVP (DT all) (IN so) (RB well))))))
    (. .)))"
5,9,Scribe V-shaped lines on the bar and rough out with either a hack saw or a cutting disk in a hand power tool .,30,"(S1
  (S
    (NP (NN Scribe))
    (VP
      (NP (JJ V-shaped) (NNS lines))
      (PP
        (IN on)
        (NP
          (NP (DT the) (ADJP (NN bar) (CC and) (JJ rough)))
          (PP
            (IN out)
            (PP
              (IN with)
              (NP
                (DT either)
                (NP (DT a) (VB hack) (NN saw))
                (CC or)
                (NP
                  (NP (DT a) (VBG cutting) (NN disk))
                  (PP
                    (IN in)
                    (NP (DT a) (NN hand) (NN power) (NN tool))))))))))
    (. .)))"
6,9,"Evidence of this trend can best be seen in the recent activities of such leading companies in the field as Advance Neon Sign Co. , Los Angeles , Calif. .",62,"(S1
  (S
    (NP (NP (NN Evidence)) (PP (IN of) (NP (DT this) (NN trend))))
    (VP
      (MD can)
      (ADVP (RB best))
      (VP
        (VB be)
        (VP
          (VBN seen)
          (PP
            (IN in)
            (NP
              (NP (DT the) (JJ recent) (NNS activities))
              (PP
                (IN of)
                (NP
                  (NP (JJ such) (VBG leading) (NNS companies))
                  (PP (IN in) (NP (DT the) (NN field)))))))
          (PP (IN as) (NP (JJ Advance) (NN Neon) (NN Sign)))
          (NP
            (NP (NNP Co.))
            (, ,)
            (NP (NP (NNP Los) (NNP Angeles)) (, ,) (NP (NNP Calif.)))))))
    (. .)))"
7,9,"Ptolemy's problem is to forecast where , against the inverted bowl of night , some particular light will be found at future times .",80,"(S1
  (S
    (NP (NN Ptolemy's) (NN problem))
    (VP
      (VBZ is)
      (PP
        (TO to)
        (NP
          (NP (NN forecast))
          (SBAR
            (WHADVP (WRB where))
            (PRN
              (, ,)
              (PP
                (IN against)
                (NP
                  (NP (DT the) (VBN inverted) (NN bowl))
                  (PP (IN of) (NP (NN night)))))
              (, ,))
            (S
              (NP (DT some) (JJ particular) (NN light))
              (VP
                (MD will)
                (VP
                  (VB be)
                  (VP
                    (VBN found)
                    (PP (IN at) (NP (JJ future) (NNS times)))))))))))
    (. .)))"
8,9,"Against such a termination of human life on earth by human action , he then proposes as an alternative that we `` negotiate at once with the Russians and get the best terms which are available '' , that we deliberately `` negotiate from comparative weakness '' .",13,"(S1
  (S
    (PP
      (IN Against)
      (NP
        (NP (PDT such) (DT a) (NN termination))
        (PP (IN of) (NP (JJ human) (NN life)))
        (PP (IN on) (NP (NN earth)))
        (PP (IN by) (NP (JJ human) (NN action)))))
    (, ,)
    (NP (PRP he))
    (VP
      (ADVP (RB then))
      (VBZ proposes)
      (PP (IN as) (NP (DT an) (NN alternative)))
      (SBAR
        (IN that)
        (S
          (NP (PRP we))
          (`` ``)
          (VP
            (VP
              (VB negotiate)
              (ADVP (IN at) (RB once))
              (PP (IN with) (NP (DT the) (NNPS Russians))))
            (CC and)
            (VP
              (VB get)
              (NP
                (NP (DT the) (JJS best) (NNS terms))
                (SBAR
                  (WHNP (WDT which))
                  (S
                    (VP
                      (VBP are)
                      (ADJP (JJ available) ('' ''))
                      (, ,)
                      (SBAR
                        (IN that)
                        (S
                          (NP (PRP we))
                          (ADVP (RB deliberately))
                          (VP
                            (`` ``)
                            (VP
                              (VBP negotiate)
                              (PP
                                (IN from)
                                (NP (JJ comparative) (NN weakness))))
                            ('' '')))))))))))))
    (. .)))"
9,9,"There are even motels for local weather peculiarities in Shamrock , Tex. , as I discovered .",87,"(S1
  (S
    (NP (EX There))
    (VP
      (VBP are)
      (NP
        (NP (RB even) (NNS motels))
        (PP
          (IN for)
          (NP
            (NP (JJ local) (NN weather) (NNS peculiarities))
            (PP
              (IN in)
              (NP (NP (NNP Shamrock)) (, ,) (NP (NNP Tex.)) (, ,))))))
      (SBAR (IN as) (S (NP (PRP I)) (VP (VBD discovered)))))
    (. .)))"
10,9,"Turning quickly toward Elaine , Nick saw that she , too , stood in shocked surprise .",19,"(S1
  (S
    (S
      (VP
        (VBG Turning)
        (ADVP (RB quickly))
        (PP (IN toward) (NP (NNP Elaine)))))
    (, ,)
    (NP (NNP Nick))
    (VP
      (VBD saw)
      (SBAR
        (IN that)
        (S
          (NP (PRP she))
          (, ,)
          (ADVP (RB too))
          (, ,)
          (VP
            (VBD stood)
            (ADVP (RB in))
            (VP (VBN shocked) (ADVP (RB surprise)))))))
    (. .)))"
11,9,"One morning , we discovered not only that the pennies were missing from the idol but that a cigarette had been stubbed out in its lap .",9,"(S1
  (S
    (NP (CD One) (NN morning))
    (, ,)
    (NP (PRP we))
    (VP
      (VBD discovered)
      (SBAR
        (SBAR
          (ADVP (RB not) (RB only))
          (IN that)
          (S
            (NP (DT the) (NNS pennies))
            (VP
              (VBD were)
              (ADJP (JJ missing))
              (PP (IN from) (NP (DT the) (NN idol))))))
        (CC but)
        (SBAR
          (IN that)
          (S
            (NP (DT a) (NN cigarette))
            (VP
              (VBD had)
              (VP
                (VBN been)
                (VP
                  (VBN stubbed)
                  (ADVP (RB out))
                  (PP (IN in) (NP (PRP$ its) (NN lap))))))))))
    (. .)))"
12,9,"`` Yeah , I've heard more about SX-21 than space exploration lately .",55,"(S1
  (S
    (INTJ (`` ``) (UH Yeah))
    (, ,)
    (NP (NNP I've))
    (VP
      (VBD heard)
      (ADJP
        (ADVP (RBR more) (RB about))
        (JJ SX-21)
        (PP (IN than) (NP (NN space) (NN exploration))))
      (ADVP (RB lately)))
    (. .)))"
13,9,"`` I'm Billy Tilghman '' , said the stranger , `` and I've come for Pat Conyers' body '' .",97,"(S1
  (S
    (NP
      (`` ``)
      (NP (NNP I'm) (NNP Billy) (NNP Tilghman))
      ('' '')
      (PRN
        (, ,)
        (SINV (VP (VBD said)) (NP (DT the) (NN stranger)))
        (, ,))
      (`` ``)
      (CC and)
      (NP (NNP I've)))
    (VP
      (VBN come)
      (PP (IN for) (NP (NNP Pat) (NNP Conyers') (NN body))))
    ('' '')
    (. .)))"
14,9,"Ordinarily , the human liver synthesizes only enough cholesterol to satisfy the body's needs -- for transportation of fats and for production of bile .",29,"(S1
  (S
    (ADVP (RB Ordinarily))
    (, ,)
    (NP (DT the) (JJ human) (NN liver))
    (VP
      (VBZ synthesizes)
      (ADVP (RB only) (RB enough))
      (NP
        (NP (NN cholesterol))
        (SBAR
          (S
            (VP
              (TO to)
              (VP (VB satisfy) (NP (DT the) (NN body's) (NNS needs)))))))
      (: --)
      (PP
        (PP
          (IN for)
          (NP (NP (NN transportation)) (PP (IN of) (NP (NNS fats)))))
        (CC and)
        (PP
          (IN for)
          (NP (NP (NN production)) (PP (IN of) (NP (NN bile)))))))
    (. .)))"
15,9,and that action always caused her to lift her lip from the sting of the thing .,0,"(S1
  (FRAG
    (CC and)
    (SBAR
      (IN that)
      (S
        (NP (NN action))
        (ADVP (RB always))
        (VP
          (VBD caused)
          (NP (PRP her))
          (S
            (VP
              (TO to)
              (VP
                (VB lift)
                (NP (PRP$ her) (NN lip))
                (PP
                  (IN from)
                  (NP
                    (NP (DT the) (NN sting))
                    (PP (IN of) (NP (DT the) (NN thing)))))))))))
    (. .)))"
16,9,before it was sprawled the mangled corpse of the bearded stranger .,16,"(S1
  (FRAG
    (SBAR
      (IN before)
      (S
        (NP (PRP it))
        (VP
          (VBD was)
          (VP
            (VBN sprawled)
            (NP
              (NP (DT the) (VBN mangled) (NN corpse))
              (PP (IN of) (NP (DT the) (JJ bearded) (NN stranger))))))))
    (. .)))"
17,9,"It doesn't take a Gore Vidal to tell you what's wrong with Cherokee Textile's slogan ( Pitney-Bowes Objects '' , July 1 ) .",42,"(S1
  (S
    (NP (PRP It))
    (VP
      (VBZ doesn't)
      (VP
        (VB take)
        (NP (DT a) (NNP Gore) (NNP Vidal))
        (S
          (VP
            (TO to)
            (VP
              (VB tell)
              (NP (PRP you))
              (S
                (VP
                  (VBG what's)
                  (NP
                    (NP
                      (ADJP
                        (JJ wrong)
                        (PP
                          (IN with)
                          (NP (NNP Cherokee) (NNP Textile's))))
                      (NN slogan))
                    (PRN
                      (-LRB- -LRB-)
                      (NP
                        (NP (NNS Pitney-Bowes) (NNS Objects) ('' ''))
                        (, ,)
                        (NP (NNP July) (CD 1)))
                      (-RRB- -RRB-))))))))))
    (. .)))"
